order_id,district,food_category,weather,peak_time,distance_km,order_amount,num_items,rider_exp_months,app_version,delivery_time
ORD01628,제주시내,중식,맑음,N,2.9,44100,6,5.0,v3.2.1,29
ORD01629,제주시내,카페디저트,흐림,Y,7.5,11900,2,7.0,v3.2.1,33
ORD01630,제주시내,치킨,흐림,Y,6.0,43400,4,18.0,v3.2.1,48
ORD01631,제주시내,중식,비,Y,7.5,12700,1,10.0,v3.2.1,52
ORD01632,제주시내,카페디저트,맑음,N,4.3,10600,2,13.0,v3.2.1,18
ORD01633,구좌읍,치킨,맑음,Y,2.9,19400,1,13.0,v3.2.1,37
ORD01634,제주시내,한식,흐림,N,2.6,28600,6,3.0,v3.2.1,25
ORD01635,구좌읍,치킨,비,N,2.1,43000,4,2.0,v3.2.1,35
ORD01636,조천읍,분식,맑음,N,3.2,16000,4,12.0,v3.2.1,17
ORD01637,제주시내,중식,맑음,N,1.3,15000,2,19.0,v3.2.1,11
ORD01638,구좌읍,분식,맑음,N,5.6,19400,5,12.0,v3.2.1,19
ORD01639,조천읍,한식,흐림,N,3.5,24200,3,3.0,v3.2.1,29
ORD01640,제주시내,중식,맑음,N,4.4,22400,3,6.0,v3.2.1,27
ORD01641,제주시내,치킨,흐림,Y,3.9,22500,1,9.0,v3.2.1,39
ORD01642,제주시내,중식,,N,2.8,28700,4,3.0,v3.2.1,21
ORD01643,제주시내,치킨,맑음,N,1.1,33200,2,2.0,v3.2.1,14
ORD01644,제주시내,중식,맑음,Y,1.8,23100,2,11.0,v3.2.1,21
ORD01645,제주시내,카페디저트,비,Y,4.9,17400,4,9.0,v3.2.1,39
ORD01646,조천읍,한식,맑음,N,3.5,25400,3,5.0,v3.2.1,25
ORD01647,한림읍,분식,맑음,Y,8.5,9100,1,3.0,v3.2.1,39
ORD01648,조천읍,중식,맑음,N,1.4,31500,4,12.0,v3.2.1,21
ORD01649,한림읍,한식,맑음,Y,7.2,13500,1,10.0,v3.2.1,36
ORD01650,제주시내,카페디저트,맑음,Y,2.6,16600,4,14.0,v3.2.1,19
ORD01651,조천읍,치킨,흐림,Y,2.8,53300,5,66.0,v3.2.1,32
ORD01652,제주시내,카페디저트,맑음,N,2.5,13900,3,15.0,v3.2.1,13
ORD01653,제주시내,치킨,맑음,N,2.6,22100,1,12.0,v3.2.1,14
ORD01654,제주시내,분식,흐림,N,2.9,15500,4,19.0,v3.2.1,12
ORD01655,애월읍,카페디저트,흐림,Y,0.9,11600,2,,v3.2.1,17
ORD01656,애월읍,중식,맑음,N,1.5,41400,5,,v3.2.1,23
ORD01657,한림읍,중식,맑음,Y,3.4,28600,3,2.0,v3.2.1,31
ORD01658,제주시내,치킨,맑음,N,4.2,63500,6,1.0,v3.2.1,32
ORD01659,애월읍,카페디저트,흐림,N,4.1,18500,4,22.0,v3.2.1,24
ORD01660,제주시내,카페디저트,흐림,Y,6.5,10700,2,1.0,v3.2.1,40
ORD01661,제주시내,한식,맑음,N,2.3,31000,4,12.0,v3.2.1,15
ORD01662,애월읍,한식,흐림,N,5.6,17800,2,14.0,v3.2.1,22
ORD01663,제주시내,치킨,흐림,N,7.1,40200,3,1.0,v3.2.1,39
ORD01664,한림읍,한식,흐림,N,5.4,33800,5,12.0,v3.2.1,29
ORD01665,구좌읍,한식,,N,3.2,32900,5,9.0,v3.2.1,24
ORD01666,구좌읍,한식,맑음,Y,2.3,18800,2,26.0,v3.2.1,25
ORD01667,애월읍,카페디저트,흐림,N,3.1,9300,2,1.0,v3.2.1,26
ORD01668,제주시내,한식,흐림,N,2.3,21000,2,53.0,v3.2.1,11
ORD01669,제주시내,분식,비,N,3.1,7600,1,15.0,v3.2.1,13
ORD01670,제주시내,카페디저트,맑음,N,4.4,7300,1,5.0,v3.2.1,13
ORD01671,제주시내,치킨,맑음,Y,2.1,39900,3,1.0,v3.2.1,34
ORD01672,한림읍,카페디저트,맑음,N,1.3,17300,5,27.0,v3.2.1,11
ORD01673,제주시내,한식,맑음,N,3.0,16900,2,32.0,v3.2.1,16
ORD01674,구좌읍,분식,비,Y,2.9,11000,2,14.0,v3.2.1,28
ORD01675,조천읍,카페디저트,맑음,Y,8.2,10700,2,32.0,v3.2.1,32
ORD01676,제주시내,분식,비,N,2.8,8400,1,1.0,v3.2.1,23
ORD01677,애월읍,한식,맑음,N,2.0,20100,3,3.0,v3.2.1,12
ORD01678,조천읍,치킨,흐림,N,2.4,46200,5,7.0,v3.2.1,25
ORD01679,애월읍,한식,흐림,Y,3.6,26100,3,2.0,v3.2.1,34
ORD01680,애월읍,치킨,맑음,Y,6.0,63000,7,13.0,v3.2.1,34
ORD01681,애월읍,한식,맑음,N,3.7,18700,2,4.0,v3.2.1,22
ORD01682,제주시내,카페디저트,맑음,N,3.3,18000,4,14.0,v3.2.1,8
ORD01683,한림읍,한식,맑음,Y,3.4,26700,4,10.0,v3.2.1,25
ORD01684,애월읍,분식,비,N,2.4,12500,2,5.0,v3.2.1,27
ORD01685,한림읍,치킨,맑음,N,7.4,48600,5,15.0,v3.2.1,42
ORD01686,제주시내,카페디저트,맑음,Y,4.6,11800,2,19.0,v3.2.1,18
ORD01687,한림읍,한식,맑음,Y,1.6,24900,3,2.0,v3.2.1,26
ORD01688,조천읍,중식,흐림,N,4.2,23700,3,1.0,v3.2.1,27
ORD01689,제주시내,카페디저트,흐림,N,2.9,14500,4,24.0,v3.2.1,16
ORD01690,제주시내,한식,,Y,1.1,18600,2,1.0,v3.2.1,25
ORD01691,한림읍,중식,맑음,N,5.3,21100,2,2.0,v3.2.1,34
ORD01692,구좌읍,분식,맑음,N,2.4,8800,1,15.0,v3.2.1,17
ORD01693,한림읍,치킨,맑음,N,5.1,28000,3,19.0,v3.2.1,29
ORD01694,제주시내,한식,비,N,10.9,12500,1,10.0,v3.2.1,46
ORD01695,조천읍,중식,흐림,Y,7.9,25500,4,9.0,v3.2.1,44
ORD01696,조천읍,분식,맑음,N,2.9,15700,3,1.0,v3.2.1,22
ORD01697,애월읍,중식,맑음,N,1.3,21400,2,8.0,v3.2.1,14
ORD01698,제주시내,한식,흐림,Y,2.0,28500,5,6.0,v3.2.1,29
ORD01699,조천읍,치킨,흐림,N,3.0,49300,4,7.0,v3.2.1,26
ORD01700,구좌읍,한식,맑음,Y,2.0,17600,2,11.0,v3.2.1,23
ORD01701,제주시내,한식,흐림,Y,3.2,29100,5,23.0,v3.2.1,26
ORD01702,제주시내,카페디저트,흐림,Y,4.8,13800,3,21.0,v3.2.1,25
ORD01703,제주시내,한식,흐림,N,3.2,23500,3,9.0,v3.2.1,15
ORD01704,한림읍,카페디저트,맑음,N,3.3,12100,3,16.0,v3.2.1,13
ORD01705,조천읍,한식,맑음,Y,1.6,26600,4,9.0,v3.2.1,20
ORD01706,조천읍,한식,맑음,N,6.0,14000,2,4.0,v3.2.1,34
ORD01707,애월읍,치킨,맑음,N,2.7,50300,6,3.0,v3.2.1,32
ORD01708,구좌읍,한식,,N,9.2,26300,5,22.0,v3.2.1,40
ORD01709,제주시내,분식,흐림,N,4.4,17900,4,4.0,v3.2.1,25
ORD01710,제주시내,카페디저트,맑음,Y,2.6,24500,7,1.0,v3.2.1,31
ORD01711,구좌읍,치킨,맑음,Y,3.3,59600,6,13.0,v3.2.1,26
ORD01712,구좌읍,분식,맑음,N,1.3,15100,4,34.0,v3.2.1,8
ORD01713,조천읍,한식,흐림,Y,1.8,22300,3,12.0,v3.2.1,19
ORD01714,애월읍,분식,흐림,Y,8.7,21700,5,9.0,v3.2.1,40
ORD01715,제주시내,분식,맑음,N,11.1,18200,4,2.0,v3.2.1,35
ORD01716,조천읍,한식,맑음,Y,4.6,27500,4,35.0,v3.2.1,32
ORD01717,제주시내,카페디저트,맑음,Y,1.3,11200,3,12.0,v3.2.1,19
ORD01718,제주시내,한식,비,Y,1.0,14700,2,21.0,v3.2.1,27
ORD01719,제주시내,한식,맑음,N,4.9,21700,3,16.0,v3.2.1,20
ORD01720,구좌읍,한식,맑음,N,5.1,31800,4,6.0,v3.2.1,33
ORD01721,제주시내,한식,흐림,Y,3.6,19800,3,53.0,v3.2.1,28
ORD01722,구좌읍,한식,맑음,Y,2.6,27800,4,29.0,v3.2.1,26
ORD01723,조천읍,분식,흐림,N,3.0,10700,2,,v3.2.1,18
ORD01724,한림읍,중식,맑음,N,3.0,20000,2,1.0,v3.2.1,23
ORD01725,제주시내,한식,맑음,N,5.6,23300,3,2.0,v3.2.1,28
ORD01726,구좌읍,중식,맑음,Y,10.2,36700,4,9.0,v3.2.1,56
ORD01727,제주시내,카페디저트,맑음,N,10.2,22100,5,32.0,v3.2.1,31
ORD01728,한림읍,분식,맑음,N,2.6,11100,2,9.0,v3.2.1,10
ORD01729,애월읍,한식,비,N,3.7,22000,3,1.0,v3.2.1,29
ORD01730,제주시내,카페디저트,비,Y,1.0,24200,8,3.0,v3.2.1,34
ORD01731,한림읍,중식,흐림,Y,15.0,22800,3,6.0,v3.2.1,70
ORD01732,조천읍,중식,맑음,N,2.4,24600,3,17.0,v3.2.1,23
ORD01733,한림읍,분식,맑음,N,5.8,20300,5,8.0,v3.2.1,23
ORD01734,조천읍,중식,맑음,Y,4.6,23600,3,1.0,v3.2.1,39
ORD01735,제주시내,카페디저트,맑음,N,8.6,16000,4,9.0,v3.2.1,30
ORD01736,제주시내,치킨,흐림,N,2.7,43900,4,6.0,v3.2.1,29
ORD01737,제주시내,치킨,맑음,Y,13.7,36900,3,1.0,v3.2.1,64
ORD01738,조천읍,카페디저트,비,N,7.4,11200,2,9.0,v3.2.1,34
ORD01739,한림읍,한식,맑음,N,5.7,30200,5,11.0,v3.2.1,34
ORD01740,한림읍,치킨,맑음,Y,3.5,40700,5,6.0,v3.2.1,45
ORD01741,제주시내,카페디저트,맑음,N,6.3,14300,3,40.0,v3.2.1,27
ORD01742,제주시내,한식,비,N,2.0,21100,4,9.0,v3.2.1,30
ORD01743,제주시내,카페디저트,맑음,Y,9.6,6100,1,4.0,v3.2.1,39
ORD01744,구좌읍,치킨,비,Y,2.8,28800,2,6.0,v3.2.1,45
ORD01745,조천읍,중식,비,N,3.4,26700,3,28.0,v3.2.1,203
ORD01746,제주시내,치킨,비,Y,1.4,21400,1,46.0,v3.2.1,36
ORD01747,한림읍,한식,맑음,Y,3.8,22000,3,36.0,v3.2.1,28
ORD01748,제주시내,중식,흐림,Y,1.6,31300,4,1.0,v3.2.1,25
ORD01749,조천읍,중식,흐림,N,9.1,15500,1,42.0,v3.2.1,41
ORD01750,제주시내,카페디저트,비,N,5.3,15100,4,6.0,v3.2.1,34
ORD01751,조천읍,분식,비,N,6.6,11600,2,3.0,v3.2.1,33
ORD01752,제주시내,한식,흐림,N,2.7,16600,2,10.0,v3.2.1,18
ORD01753,제주시내,한식,맑음,Y,2.4,26500,4,11.0,v3.2.1,23
ORD01754,애월읍,카페디저트,맑음,N,1.9,12700,3,13.0,v3.2.1,9
ORD01755,구좌읍,치킨,비,Y,2.9,37700,3,58.0,v3.2.1,34
ORD01756,제주시내,중식,맑음,Y,12.9,28300,3,9.0,v3.2.1,56
ORD01757,제주시내,한식,흐림,N,5.5,19700,3,22.0,v3.2.1,27
ORD01758,조천읍,분식,비,N,1.0,13500,2,5.0,v3.2.1,23
ORD01759,애월읍,카페디저트,비,Y,4.4,11100,2,18.0,v3.2.1,33
ORD01760,애월읍,카페디저트,비,N,5.4,12500,3,4.0,v3.2.1,26
ORD01761,제주시내,치킨,맑음,Y,1.7,30900,3,36.0,v3.2.1,21
ORD01762,애월읍,한식,흐림,N,2.5,37800,6,11.0,v3.2.1,20
ORD01763,애월읍,치킨,흐림,Y,3.6,27300,2,8.0,v3.2.1,34
ORD01764,애월읍,분식,흐림,Y,2.5,9800,2,21.0,v3.2.1,21
ORD01765,제주시내,한식,맑음,N,4.3,27500,4,13.0,v3.2.1,27
ORD01766,제주시내,치킨,맑음,Y,2.1,20300,1,32.0,v3.2.1,21
ORD01767,애월읍,치킨,맑음,Y,5.4,17000,1,16.0,v3.2.1,24
ORD01768,애월읍,중식,비,N,4.7,22300,3,25.0,v3.2.1,33
ORD01769,제주시내,분식,비,N,2.5,31800,8,16.0,v3.2.1,27
ORD01770,제주시내,치킨,맑음,Y,1.9,28700,2,1.0,v3.2.1,31
ORD01771,한림읍,카페디저트,흐림,N,2.4,9100,2,39.0,v3.2.1,8
ORD01772,조천읍,카페디저트,맑음,Y,1.3,14300,5,6.0,v3.2.1,22
ORD01773,한림읍,치킨,흐림,N,6.1,34100,2,38.0,v3.2.1,37
ORD01774,한림읍,중식,흐림,N,7.9,21000,3,55.0,v3.2.1,28
ORD01775,구좌읍,카페디저트,맑음,Y,7.3,14400,5,31.0,v3.2.1,33
ORD01776,한림읍,분식,맑음,N,1.6,18000,4,19.0,v3.2.1,8
ORD01777,제주시내,분식,맑음,Y,2.5,14100,3,14.0,v3.2.1,24
ORD01778,제주시내,분식,비,Y,6.8,15600,3,11.0,v3.2.1,39
ORD01779,조천읍,카페디저트,맑음,N,2.8,13500,3,,v3.2.1,16
ORD01780,한림읍,치킨,흐림,N,1.6,41900,4,38.0,v3.2.1,20
ORD01781,한림읍,분식,흐림,Y,4.9,15100,4,8.0,v3.2.1,27
ORD01782,제주시내,한식,흐림,Y,3.3,34700,6,1.0,v3.2.1,41
ORD01783,조천읍,카페디저트,비,N,2.4,20100,5,17.0,v3.2.1,25
ORD01784,제주시내,치킨,맑음,N,6.6,34500,3,24.0,v3.2.1,37
ORD01785,조천읍,한식,맑음,Y,7.7,25700,3,9.0,v3.2.1,34
ORD01786,애월읍,한식,흐림,Y,0.8,17100,2,57.0,v3.2.1,23
ORD01787,애월읍,카페디저트,흐림,N,3.8,12800,3,18.0,v3.2.1,18
ORD01788,제주시내,한식,흐림,N,7.3,21900,3,6.0,v3.2.1,42
ORD01789,한림읍,분식,맑음,Y,9.7,8300,1,25.0,v3.2.1,42
ORD01790,애월읍,중식,맑음,Y,6.6,33100,4,15.0,v3.2.1,44
ORD01791,제주시내,치킨,맑음,Y,5.8,34700,3,64.0,v3.2.1,39
ORD01792,제주시내,카페디저트,흐림,N,2.4,13000,3,4.0,v3.2.1,16
ORD01793,구좌읍,중식,맑음,N,4.7,33300,6,25.0,v3.2.1,24
ORD01794,애월읍,중식,비,N,3.7,30600,5,36.0,v3.2.1,35
ORD01795,애월읍,카페디저트,맑음,Y,3.5,6900,1,7.0,v3.2.1,18
ORD01796,조천읍,중식,비,N,5.2,25200,3,4.0,v3.2.1,38
ORD01797,조천읍,한식,맑음,Y,2.6,24000,3,1.0,v3.2.1,31
ORD01798,애월읍,중식,맑음,N,2.3,27100,3,4.0,v3.2.1,18
ORD01799,제주시내,중식,비,N,1.2,29500,5,5.0,v3.2.1,26
ORD01800,애월읍,한식,맑음,Y,6.5,31700,5,19.0,v3.2.1,39
ORD01801,조천읍,카페디저트,맑음,Y,2.4,12700,3,59.0,v3.2.1,23
ORD01802,구좌읍,분식,맑음,Y,6.5,13400,2,11.0,v3.2.1,35
ORD01803,한림읍,카페디저트,맑음,Y,3.7,12000,2,2.0,v3.2.1,29
ORD01804,제주시내,치킨,맑음,N,2.8,36100,4,1.0,v3.2.1,23
ORD01805,제주시내,치킨,비,N,0.7,41300,4,19.0,v3.2.1,28
ORD01806,한림읍,치킨,맑음,Y,1.6,17500,1,2.0,v3.2.1,28
ORD01807,제주시내,중식,비,Y,2.1,23600,3,39.0,v3.2.1,18
ORD01808,조천읍,중식,맑음,N,5.3,18400,2,6.0,v3.2.1,19
ORD01809,한림읍,치킨,비,N,3.2,27700,2,22.0,v3.2.1,35
ORD01810,제주시내,한식,맑음,N,6.6,38900,5,1.0,v3.2.1,42
ORD01811,애월읍,카페디저트,비,N,5.8,11400,3,15.0,v3.2.1,32
ORD01812,조천읍,치킨,맑음,Y,0.9,48800,5,7.0,v3.2.1,25
ORD01813,구좌읍,치킨,흐림,N,2.2,40100,3,16.0,v3.2.1,25
ORD01814,제주시내,한식,맑음,Y,0.9,20300,2,17.0,v3.2.1,241
ORD01815,제주시내,한식,맑음,N,6.7,12300,1,3.0,v3.2.1,38
ORD01816,구좌읍,중식,맑음,N,7.9,33600,4,14.0,v3.2.1,37
ORD01817,한림읍,치킨,,Y,6.9,27600,2,26.0,v3.2.1,46
ORD01818,한림읍,한식,맑음,N,2.4,15300,2,12.0,v3.2.1,14
ORD01819,제주시내,치킨,맑음,N,3.2,42900,4,13.0,v3.2.1,37
ORD01820,구좌읍,카페디저트,흐림,N,4.1,20300,5,4.0,v3.2.1,22
ORD01821,구좌읍,치킨,맑음,N,8.6,22500,2,16.0,v3.2.1,36
ORD01822,제주시내,치킨,흐림,Y,10.0,25300,2,4.0,v3.2.1,64
ORD01823,조천읍,한식,맑음,Y,3.0,22400,3,16.0,v3.2.1,28
ORD01824,한림읍,카페디저트,흐림,Y,4.0,11100,3,6.0,v3.2.1,27
ORD01825,제주시내,한식,맑음,Y,3.1,19100,3,2.0,v3.2.1,25
ORD01826,한림읍,치킨,맑음,N,6.2,30500,2,90.0,v3.2.1,29
ORD01827,구좌읍,분식,흐림,Y,3.1,15100,2,10.0,v3.2.1,19
ORD01828,제주시내,중식,맑음,Y,9.7,14500,1,,v3.2.1,56
ORD01829,한림읍,한식,맑음,N,1.4,20200,3,7.0,v3.2.1,24
ORD01830,한림읍,치킨,흐림,N,3.2,24500,2,,v3.2.1,26
ORD01831,구좌읍,분식,비,Y,2.7,10500,2,8.0,v3.2.1,27
ORD01832,제주시내,분식,맑음,N,3.3,11000,3,8.0,v3.2.1,11
ORD01833,제주시내,한식,흐림,N,3.9,20400,3,14.0,v3.2.1,20
ORD01834,조천읍,분식,흐림,N,3.3,14100,2,12.0,v3.2.1,17
ORD01835,조천읍,중식,흐림,Y,9.8,43700,6,13.0,v3.2.1,55
ORD01836,제주시내,카페디저트,맑음,N,3.5,12400,3,14.0,v3.2.1,20
ORD01837,한림읍,카페디저트,비,Y,4.4,20000,6,8.0,v3.2.1,29
ORD01838,한림읍,중식,맑음,N,3.1,19100,2,6.0,v3.2.1,16
ORD01839,제주시내,한식,비,N,3.5,35200,6,3.0,v3.2.1,31
ORD01840,제주시내,치킨,맑음,N,3.1,34200,3,3.0,v3.2.1,25
ORD01841,구좌읍,한식,맑음,N,6.9,11000,1,10.0,v3.2.1,25
ORD01842,제주시내,치킨,맑음,Y,6.6,19700,2,1.0,v3.2.1,46
ORD01843,조천읍,치킨,맑음,N,7.0,22000,2,1.0,v3.2.1,39
ORD01844,애월읍,분식,맑음,Y,4.0,21100,4,7.0,v3.2.1,206
ORD01845,제주시내,중식,맑음,Y,4.5,23700,4,22.0,v3.2.1,35
ORD01846,애월읍,카페디저트,비,Y,3.1,11200,3,36.0,v3.2.1,25
ORD01847,구좌읍,한식,흐림,N,8.7,15300,2,1.0,v3.2.1,41
ORD01848,애월읍,한식,맑음,N,2.4,22700,5,28.0,v3.2.1,15
ORD01849,애월읍,치킨,맑음,N,2.9,59100,5,50.0,v3.2.1,21
ORD01850,애월읍,치킨,맑음,Y,3.7,21900,1,11.0,v3.2.1,39
ORD01851,애월읍,분식,흐림,N,7.1,18600,4,30.0,v3.2.1,33
ORD01852,애월읍,한식,비,Y,5.5,13900,1,8.0,v3.2.1,42
ORD01853,조천읍,중식,,N,4.3,25200,3,5.0,v3.2.1,22
ORD01854,제주시내,중식,맑음,N,1.3,26600,4,6.0,v3.2.1,23
ORD01855,조천읍,분식,맑음,Y,4.1,8400,1,7.0,v3.2.1,27
ORD01856,제주시내,중식,맑음,Y,7.6,28900,4,8.0,v3.2.1,43
ORD01857,애월읍,카페디저트,맑음,N,3.9,10000,2,27.0,v3.2.1,13
ORD01858,제주시내,한식,흐림,N,5.5,32600,5,17.0,v3.2.1,32
ORD01859,애월읍,한식,비,N,4.1,18200,3,18.0,v3.2.1,29
ORD01860,제주시내,한식,흐림,N,4.2,24000,4,25.0,v3.2.1,27
ORD01861,구좌읍,한식,맑음,N,7.0,18800,2,9.0,v3.2.1,26
ORD01862,조천읍,치킨,,N,7.7,31900,4,33.0,v3.2.1,43
ORD01863,한림읍,중식,맑음,N,0.7,21100,3,3.0,v3.2.1,12
ORD01864,구좌읍,치킨,흐림,Y,5.8,49200,4,9.0,v3.2.1,44
ORD01865,한림읍,치킨,비,N,2.6,41400,4,24.0,v3.2.1,34
ORD01866,제주시내,카페디저트,,Y,6.3,14100,3,15.0,v3.2.1,33
ORD01867,애월읍,한식,맑음,N,1.9,47600,7,17.0,v3.2.1,23
ORD01868,조천읍,한식,맑음,Y,2.2,24600,4,3.0,v3.2.1,27
ORD01869,조천읍,분식,맑음,N,4.2,23200,6,28.0,v3.2.1,27
ORD01870,제주시내,카페디저트,흐림,N,1.5,8100,1,14.0,v3.2.1,15
ORD01871,조천읍,한식,맑음,N,5.2,22700,4,40.0,v3.2.1,20
ORD01872,애월읍,분식,비,Y,5.7,14500,3,16.0,v3.2.1,48
ORD01873,제주시내,치킨,흐림,N,2.7,24200,1,2.0,v3.2.1,26
ORD01874,애월읍,치킨,비,N,2.1,34900,2,4.0,v3.2.1,34
ORD01875,제주시내,중식,맑음,Y,7.3,13200,1,19.0,v3.2.1,41
ORD01876,애월읍,치킨,흐림,Y,7.2,38100,3,5.0,v3.2.1,46
ORD01877,제주시내,중식,맑음,N,3.3,20500,2,1.0,v3.2.1,36
ORD01878,조천읍,카페디저트,흐림,Y,2.7,8400,1,1.0,v3.2.1,20
ORD01879,한림읍,분식,흐림,N,2.9,13900,3,4.0,v3.2.1,22
ORD01880,조천읍,한식,흐림,N,2.0,13100,1,4.0,v3.2.1,13
ORD01881,제주시내,한식,맑음,N,0.8,24800,4,10.0,v3.2.1,18
ORD01882,제주시내,한식,흐림,N,3.8,33500,5,13.0,v3.2.1,23
ORD01883,제주시내,한식,맑음,Y,2.2,23500,3,12.0,v3.2.1,18
ORD01884,조천읍,치킨,흐림,N,2.8,45600,4,6.0,v3.2.1,19
ORD01885,애월읍,중식,맑음,Y,7.7,34400,5,54.0,v3.2.1,50
ORD01886,한림읍,카페디저트,맑음,N,3.3,11400,4,42.0,v3.2.1,8
ORD01887,제주시내,치킨,맑음,N,3.3,37600,4,2.0,v3.2.1,29
ORD01888,구좌읍,치킨,맑음,N,4.4,38500,4,20.0,v3.2.1,31
ORD01889,애월읍,한식,맑음,N,3.4,30800,4,5.0,v3.2.1,27
ORD01890,조천읍,카페디저트,맑음,N,5.3,15200,4,7.0,v3.2.1,21
ORD01891,한림읍,중식,흐림,Y,3.7,27900,4,2.0,v3.2.1,34
ORD01892,조천읍,치킨,맑음,N,1.7,36700,3,15.0,v3.2.1,34
ORD01893,애월읍,한식,맑음,N,3.0,36600,7,7.0,v3.2.1,23
ORD01894,제주시내,한식,비,N,1.4,10000,1,1.0,v3.2.1,23
ORD01895,애월읍,한식,맑음,N,1.8,14600,2,40.0,v3.2.1,12
ORD01896,애월읍,한식,흐림,N,1.8,15600,2,1.0,v3.2.1,15
ORD01897,한림읍,중식,맑음,N,4.2,34900,5,30.0,v3.2.1,30
ORD01898,제주시내,분식,흐림,N,5.7,33300,10,6.0,v3.2.1,28
ORD01899,한림읍,한식,맑음,Y,4.1,49000,10,14.0,v3.2.1,33
ORD01900,조천읍,중식,맑음,Y,5.5,39900,5,9.0,v3.2.1,42
ORD01901,구좌읍,한식,흐림,N,6.5,27600,4,12.0,v3.2.1,29
ORD01902,제주시내,중식,흐림,N,7.3,49000,6,9.0,v3.2.1,35
ORD01903,애월읍,카페디저트,흐림,N,2.2,13500,4,4.0,v3.2.1,10
ORD01904,제주시내,한식,흐림,N,4.4,17500,2,1.0,v3.2.1,34
ORD01905,구좌읍,한식,맑음,Y,2.1,24500,4,33.0,v3.2.1,18
ORD01906,조천읍,치킨,흐림,Y,1.1,28200,2,19.0,v3.2.1,16
ORD01907,애월읍,치킨,맑음,Y,4.7,44200,3,3.0,v3.2.1,33
ORD01908,제주시내,카페디저트,비,N,4.1,6700,1,7.0,v3.2.1,21
ORD01909,제주시내,치킨,비,Y,4.5,26400,2,19.0,v3.2.1,37
ORD01910,애월읍,한식,맑음,Y,7.6,26000,3,7.0,v3.2.1,41
ORD01911,제주시내,중식,흐림,N,7.1,31200,5,11.0,v3.2.1,40
ORD01912,조천읍,분식,맑음,N,3.0,12300,2,2.0,v3.2.1,19
ORD01913,한림읍,치킨,비,N,3.0,45600,4,6.0,v3.2.1,31
ORD01914,애월읍,치킨,맑음,Y,1.6,32400,3,17.0,v3.2.1,29
ORD01915,애월읍,카페디저트,비,Y,6.1,17100,4,13.0,v3.2.1,41
ORD01916,구좌읍,치킨,맑음,Y,2.9,31900,2,52.0,v3.2.1,22
ORD01917,조천읍,카페디저트,맑음,N,5.5,10200,2,27.0,v3.2.1,20
ORD01918,제주시내,카페디저트,맑음,Y,2.2,19000,5,22.0,v3.2.1,18
ORD01919,제주시내,중식,흐림,Y,4.8,21000,2,18.0,v3.2.1,37
ORD01920,제주시내,카페디저트,흐림,Y,5.3,13400,3,13.0,v3.2.1,30
ORD01921,제주시내,치킨,맑음,N,2.6,30100,2,34.0,v3.2.1,23
ORD01922,제주시내,치킨,비,N,6.9,19500,2,8.0,v3.2.1,48
ORD01923,제주시내,치킨,맑음,Y,4.4,29600,3,19.0,v3.2.1,42
ORD01924,제주시내,치킨,,N,1.1,31600,2,18.0,v3.2.1,15
ORD01925,제주시내,한식,흐림,N,3.7,18400,3,7.0,v3.2.1,21
ORD01926,구좌읍,치킨,맑음,N,5.5,49500,5,5.0,v3.2.1,31
ORD01927,조천읍,한식,비,Y,3.7,26200,4,6.0,v3.2.1,37
ORD01928,조천읍,중식,흐림,N,4.1,40200,5,14.0,v3.2.1,21
ORD01929,조천읍,한식,흐림,Y,9.2,22200,3,44.0,v3.2.1,44
ORD01930,조천읍,카페디저트,흐림,N,3.1,13800,4,1.0,v3.2.1,25
ORD01931,조천읍,중식,맑음,N,4.8,25900,3,5.0,v3.2.1,23
ORD01932,구좌읍,치킨,비,N,4.0,33600,3,10.0,v3.2.1,34
ORD01933,애월읍,카페디저트,흐림,N,2.3,10800,3,1.0,v3.2.1,11
ORD01934,제주시내,치킨,맑음,Y,1.6,54700,6,1.0,v3.2.1,32
ORD01935,제주시내,중식,비,N,3.1,22600,2,1.0,v3.2.1,34
ORD01936,제주시내,카페디저트,맑음,Y,3.6,16700,4,1.0,v3.2.1,33
ORD01937,조천읍,한식,비,N,2.3,35700,5,15.0,v3.2.1,35
ORD01938,조천읍,한식,흐림,Y,2.8,21500,3,4.0,v3.2.1,26
ORD01939,한림읍,한식,흐림,N,2.2,37100,7,20.0,v3.2.1,22
ORD01940,한림읍,분식,맑음,N,3.4,30500,6,14.0,v3.2.1,27
ORD01941,제주시내,분식,비,N,2.3,23600,7,30.0,v3.2.1,28
ORD01942,제주시내,치킨,흐림,N,3.1,25900,2,12.0,v3.2.1,25
ORD01943,한림읍,카페디저트,맑음,N,9.3,21700,6,2.0,v3.2.1,41
ORD01944,제주시내,카페디저트,맑음,Y,5.3,19300,4,6.0,v3.2.1,30
ORD01945,조천읍,중식,맑음,Y,9.7,34500,6,5.0,v3.2.1,55
ORD01946,구좌읍,분식,흐림,N,3.4,22000,5,6.0,v3.2.1,24
ORD01947,애월읍,분식,맑음,N,1.8,13100,3,13.0,v3.2.1,13
ORD01948,제주시내,치킨,맑음,N,0.7,44200,3,8.0,v3.2.1,10
ORD01949,조천읍,분식,맑음,N,2.8,8600,1,3.0,v3.2.1,15
ORD01950,한림읍,분식,,N,6.7,14700,3,4.0,v3.2.1,30
ORD01951,한림읍,분식,,Y,2.5,8600,2,12.0,v3.2.1,16
ORD01952,한림읍,치킨,흐림,N,5.3,80300,8,,v3.2.1,38
